outcome_id,system_id,decision_date,decision_taken,expected_5y_cost_eur,actual_5y_cost_proxy_eur,expected_risk_reduction,observed_risk_reduction,cost_variance_pct,outcome_quality,delay_months,vendor_pressure_outcome,lessons_learned
OUT00014976,SYS0009274,2023-05-28,Exit / Decommission,4954.02,5712.69,45,37.3,15.3,Strong,0,Accepted,Dependency blast radius drove final sequencing.
OUT00014977,SYS0003887,2024-06-23,Exit / Decommission,8743.4,12021.97,45,46.7,37.5,Good,1,Negotiated,Compensating controls reduced upgrade urgency.
OUT00014978,SYS0009984,2025-07-08,Exit / Decommission,3327.09,2617.85,45,32.3,-21.3,Good,0,Negotiated,Business owner alignment delayed execution.
OUT00014979,SYS0009024,2025-09-03,Exit / Decommission,1439.08,1980.07,45,49.8,37.6,Good,5,Negotiated,Business owner alignment delayed execution.
OUT00014980,SYS0006547,2026-04-07,Exit / Decommission,5582.86,5914.38,45,50.2,5.9,Strong,2,Reduced,Entitlement evidence improved negotiation position.
OUT00014981,SYS0001193,2022-12-13,Exit / Decommission,3311.82,3458.96,45,47.5,4.4,Strong,10,Negotiated,Vendor claim was partially valid.
OUT00014982,SYS0004911,2022-09-11,Exit / Decommission,5506.61,7127.7,45,47.7,29.4,Good,6,Negotiated,Integration complexity was underestimated.
OUT00014983,SYS0009745,2024-06-20,Exit / Decommission,1152.44,1374.45,45,38.0,19.3,Strong,0,Delayed,Integration complexity was underestimated.
OUT00014984,SYS0008723,2023-01-23,Hybrid Transformation,107778.66,84876.3,34,30.6,-21.2,Strong,5,Accepted,Entitlement evidence improved negotiation position.
OUT00014985,SYS0002481,2024-02-28,Exit / Decommission,8743.92,7035.49,45,36.6,-19.5,Good,0,Delayed,Compensating controls reduced upgrade urgency.
OUT00014986,SYS0005941,2024-01-19,Exit / Decommission,367.09,364.7,45,42.5,-0.7,Strong,0,Reduced,Compensating controls reduced upgrade urgency.
OUT00014987,SYS0002198,2023-01-15,Exit / Decommission,2820.19,3297.02,45,47.0,16.9,Strong,1,Reduced,Integration complexity was underestimated.
OUT00014988,SYS0003172,2025-12-05,Exit / Decommission,7186.85,5646.07,45,45.1,-21.4,Strong,5,Reduced,Dependency blast radius drove final sequencing.
OUT00014989,SYS0009907,2023-02-05,Exit / Decommission,3119.77,3680.7,45,48.9,18.0,Good,0,Reduced,Integration complexity was underestimated.
OUT00014990,SYS0009846,2026-05-13,Exit / Decommission,16782.97,10858.51,45,49.1,-35.3,Good,0,Delayed,Vendor claim was partially valid.
OUT00014991,SYS0011751,2026-04-19,Exit / Decommission,3627.68,4535.84,45,40.8,25.0,Good,0,Escalated,Dependency blast radius drove final sequencing.
OUT00014992,SYS0011743,2024-05-12,Exit / Decommission,2606.95,2225.78,45,44.6,-14.6,Good,3,Accepted,Integration complexity was underestimated.
OUT00014993,SYS0007868,2022-05-23,Exit / Decommission,13336.83,12915.54,45,35.7,-3.2,Good,0,Avoided,Business owner alignment delayed execution.
OUT00014994,SYS0001364,2023-06-04,Exit / Decommission,13365.1,12796.57,45,41.2,-4.3,Strong,1,Reduced,Compensating controls reduced upgrade urgency.
OUT00014995,SYS0010074,2026-01-02,Exit / Decommission,25124.82,30640.4,45,40.0,22.0,Strong,0,Accepted,Compensating controls reduced upgrade urgency.
OUT00014996,SYS0000705,2024-01-04,Exit / Decommission,4303.65,4358.62,45,41.8,1.3,Strong,7,Avoided,Compensating controls reduced upgrade urgency.
OUT00014997,SYS0005785,2025-09-01,Exit / Decommission,594.98,779.09,45,49.5,30.9,Strong,4,Delayed,Integration complexity was underestimated.
OUT00014998,SYS0009216,2026-02-17,Exit / Decommission,685.8,1006.46,45,37.9,46.8,Good,1,Accepted,Compensating controls reduced upgrade urgency.
OUT00014999,SYS0005161,2025-03-14,Exit / Decommission,15090.02,13896.56,45,34.3,-7.9,Strong,0,Delayed,Integration complexity was underestimated.
OUT00015000,SYS0001861,2026-02-01,Exit / Decommission,6663.83,13876.21,45,42.8,108.2,Poor,4,Delayed,Integration complexity was underestimated.
OUT00015001,SYS0010017,2026-03-01,Exit / Decommission,5919.92,4964.98,45,53.6,-16.1,Strong,3,Avoided,Entitlement evidence improved negotiation position.
OUT00015002,SYS0008200,2025-09-16,Exit / Decommission,7240.19,7264.51,45,13.8,0.3,Good,0,Reduced,Entitlement evidence improved negotiation position.
OUT00015003,SYS0005563,2022-02-12,Exit / Decommission,3604.14,4060.7,45,51.5,12.7,Strong,0,Reduced,Business owner alignment delayed execution.
OUT00015004,SYS0011423,2025-10-19,Exit / Decommission,3255.24,3587.15,45,49.7,10.2,Strong,0,Negotiated,Integration complexity was underestimated.
OUT00015005,SYS0002617,2023-06-24,Exit / Decommission,7342.55,6622.57,45,38.1,-9.8,Good,0,Negotiated,Entitlement evidence improved negotiation position.
OUT00015006,SYS0001499,2025-01-15,Exit / Decommission,3987.79,4089.65,45,43.8,2.6,Strong,0,Avoided,Entitlement evidence improved negotiation position.
OUT00015007,SYS0008110,2025-04-03,Exit / Decommission,967.19,877.94,45,63.7,-9.2,Strong,0,Negotiated,Business owner alignment delayed execution.
OUT00015008,SYS0009050,2023-08-02,Exit / Decommission,2734.04,3583.72,45,38.3,31.1,Strong,7,Delayed,Business owner alignment delayed execution.
OUT00015009,SYS0003661,2024-07-11,Exit / Decommission,613.75,513.01,45,44.6,-16.4,Strong,2,Accepted,Integration complexity was underestimated.
OUT00015010,SYS0003282,2023-05-17,Exit / Decommission,3019.31,2627.14,45,39.6,-13.0,Good,3,Avoided,Integration complexity was underestimated.
OUT00015011,SYS0008387,2023-04-12,Exit / Decommission,3143.97,2972.7,45,56.3,-5.4,Strong,0,Negotiated,Integration complexity was underestimated.
OUT00015012,SYS0007217,2026-05-01,Exit / Decommission,7213.88,12981.85,45,50.0,80.0,Mixed,0,Negotiated,Dependency blast radius drove final sequencing.
OUT00015013,SYS0010667,2023-08-25,Exit / Decommission,4080.65,3578.12,45,52.1,-12.3,Strong,3,Delayed,Business owner alignment delayed execution.
OUT00015014,SYS0011481,2024-10-16,Exit / Decommission,1559.19,2856.2,45,55.5,83.2,Mixed,3,Reduced,Dependency blast radius drove final sequencing.
OUT00015015,SYS0000185,2025-04-15,Exit / Decommission,3549.12,3952.56,45,47.6,11.4,Strong,5,Delayed,Dependency blast radius drove final sequencing.
OUT00015016,SYS0004664,2022-08-02,Exit / Decommission,890.89,893.65,45,38.4,0.3,Strong,0,Avoided,Business owner alignment delayed execution.
OUT00015017,SYS0004019,2022-04-22,Exit / Decommission,5090.93,6786.71,45,43.3,33.3,Strong,5,Escalated,Integration complexity was underestimated.
OUT00015018,SYS0009965,2022-02-17,Exit / Decommission,2609.17,2546.04,45,36.3,-2.4,Strong,1,Escalated,Vendor claim was partially valid.
OUT00015019,SYS0008289,2023-05-30,Exit / Decommission,1022.74,1185.58,45,48.0,15.9,Strong,0,Accepted,Entitlement evidence improved negotiation position.
OUT00015020,SYS0004552,2025-10-06,Exit / Decommission,728.91,922.03,45,51.1,26.5,Good,7,Escalated,Compensating controls reduced upgrade urgency.
OUT00015021,SYS0011038,2025-02-13,Exit / Decommission,2507.62,1740.98,45,41.9,-30.6,Good,3,Delayed,Compensating controls reduced upgrade urgency.
OUT00015022,SYS0002696,2022-05-05,Exit / Decommission,10085.8,10568.74,45,48.5,4.8,Strong,3,Negotiated,Business owner alignment delayed execution.
OUT00015023,SYS0004284,2024-01-11,Exit / Decommission,3573.68,2928.58,45,49.0,-18.1,Strong,3,Avoided,Compensating controls reduced upgrade urgency.
OUT00015024,SYS0004299,2023-07-25,Exit / Decommission,3039.67,3780.63,45,56.8,24.4,Strong,0,Reduced,Vendor claim was partially valid.
OUT00015025,SYS0000562,2024-04-07,Exit / Decommission,2222.07,3181.67,45,50.1,43.2,Good,4,Reduced,Business owner alignment delayed execution.
OUT00015026,SYS0000074,2024-11-08,Exit / Decommission,3885.79,5457.61,45,43.1,40.5,Strong,2,Accepted,Vendor claim was partially valid.
OUT00015027,SYS0001744,2022-01-07,Exit / Decommission,578.9,371.91,45,46.8,-35.8,Strong,0,Negotiated,Integration complexity was underestimated.
OUT00015028,SYS0009103,2023-04-21,Exit / Decommission,350.91,286.62,45,42.3,-18.3,Strong,4,Reduced,Vendor claim was partially valid.
OUT00015029,SYS0009631,2025-07-07,Exit / Decommission,5406.96,6261.26,45,50.6,15.8,Strong,0,Negotiated,Dependency blast radius drove final sequencing.
OUT00015030,SYS0010342,2024-03-31,Exit / Decommission,725.7,533.32,45,42.7,-26.5,Good,8,Avoided,Compensating controls reduced upgrade urgency.
OUT00015031,SYS0007156,2025-07-20,Exit / Decommission,15513.09,21361.81,45,48.4,37.7,Good,1,Escalated,Compensating controls reduced upgrade urgency.
OUT00015032,SYS0008803,2023-04-15,Exit / Decommission,7551.29,8144.82,45,55.1,7.9,Strong,10,Escalated,Compensating controls reduced upgrade urgency.
OUT00015033,SYS0002516,2026-02-02,Exit / Decommission,5883.89,6689.59,45,39.3,13.7,Good,0,Negotiated,Business owner alignment delayed execution.
OUT00015034,SYS0000591,2022-04-17,Exit / Decommission,6138.75,6610.66,45,47.1,7.7,Strong,5,Escalated,Entitlement evidence improved negotiation position.
OUT00015035,SYS0004111,2022-10-30,Exit / Decommission,2044.38,2082.87,45,63.7,1.9,Strong,2,Delayed,Compensating controls reduced upgrade urgency.
OUT00015036,SYS0007321,2023-07-20,Exit / Decommission,1149.35,939.13,45,34.7,-18.3,Good,8,Delayed,Dependency blast radius drove final sequencing.
OUT00015037,SYS0010333,2025-03-29,Exit / Decommission,3658.2,3040.96,45,64.0,-16.9,Strong,1,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015038,SYS0005996,2022-10-12,Exit / Decommission,3553.26,6905.52,45,32.4,94.3,Poor,0,Avoided,Compensating controls reduced upgrade urgency.
OUT00015039,SYS0006615,2026-04-12,Exit / Decommission,2959.56,3687.44,45,35.0,24.6,Strong,1,Negotiated,Integration complexity was underestimated.
OUT00015040,SYS0009423,2025-05-14,Exit / Decommission,7531.06,8032.38,45,34.5,6.7,Strong,5,Avoided,Integration complexity was underestimated.
OUT00015041,SYS0004300,2022-07-04,Exit / Decommission,1853.36,2331.49,45,34.9,25.8,Strong,0,Escalated,Business owner alignment delayed execution.
OUT00015042,SYS0003520,2023-03-16,Exit / Decommission,2132.7,2888.86,45,54.2,35.5,Good,2,Accepted,Integration complexity was underestimated.
OUT00015043,SYS0004654,2024-01-24,Exit / Decommission,3345.29,5066.15,45,43.1,51.4,Mixed,3,Avoided,Entitlement evidence improved negotiation position.
OUT00015044,SYS0004798,2023-03-30,Exit / Decommission,2998.85,2786.53,45,48.1,-7.1,Strong,7,Negotiated,Business owner alignment delayed execution.
OUT00015045,SYS0003760,2022-05-01,Exit / Decommission,3404.74,4002.48,45,42.4,17.6,Strong,7,Avoided,Vendor claim was partially valid.
OUT00015046,SYS0010624,2025-10-24,Exit / Decommission,5007.56,5415.69,45,51.4,8.2,Strong,2,Negotiated,Dependency blast radius drove final sequencing.
OUT00015047,SYS0005667,2023-01-06,Exit / Decommission,18263.72,18705.17,45,60.6,2.4,Strong,1,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015048,SYS0007392,2026-01-10,Exit / Decommission,3746.8,2694.54,45,42.0,-28.1,Strong,0,Delayed,Compensating controls reduced upgrade urgency.
OUT00015049,SYS0000360,2023-07-02,Exit / Decommission,10449.6,13837.64,45,25.2,32.4,Good,4,Negotiated,Vendor claim was partially valid.
OUT00015050,SYS0000352,2024-08-02,Exit / Decommission,9374.08,9727.76,45,56.1,3.8,Strong,0,Negotiated,Integration complexity was underestimated.
OUT00015051,SYS0009001,2025-08-10,Exit / Decommission,905.57,780.9,45,56.1,-13.8,Strong,0,Avoided,Business owner alignment delayed execution.
OUT00015052,SYS0000310,2025-11-11,Exit / Decommission,987.17,1009.42,45,44.0,2.3,Strong,0,Escalated,Entitlement evidence improved negotiation position.
OUT00015053,SYS0008647,2022-04-14,Exit / Decommission,9759.73,15880.55,45,47.1,62.7,Good,3,Negotiated,Vendor claim was partially valid.
OUT00015054,SYS0009262,2022-01-29,Exit / Decommission,1361.87,1760.09,45,51.9,29.2,Strong,2,Negotiated,Vendor claim was partially valid.
OUT00015055,SYS0000959,2026-01-15,Exit / Decommission,5109.95,4324.74,45,48.2,-15.4,Strong,3,Avoided,Integration complexity was underestimated.
OUT00015056,SYS0003943,2026-02-04,Exit / Decommission,3922.74,4128.58,45,26.3,5.2,Good,0,Avoided,Compensating controls reduced upgrade urgency.
OUT00015057,SYS0006304,2023-01-21,Extend Independent Support,789336.91,1109801.33,22,37.8,40.6,Mixed,0,Accepted,Vendor claim was partially valid.
OUT00015058,SYS0008956,2022-09-13,Exit / Decommission,89.24,74.18,45,55.1,-16.9,Strong,0,Negotiated,Integration complexity was underestimated.
OUT00015059,SYS0011636,2025-08-19,Exit / Decommission,3689.12,3516.83,45,42.3,-4.7,Strong,8,Avoided,Integration complexity was underestimated.
OUT00015060,SYS0001575,2024-08-14,Exit / Decommission,640.19,574.88,45,44.6,-10.2,Strong,4,Accepted,Integration complexity was underestimated.
OUT00015061,SYS0000459,2022-01-31,Exit / Decommission,1723.62,2586.05,45,45.5,50.0,Good,8,Reduced,Compensating controls reduced upgrade urgency.
OUT00015062,SYS0002204,2024-01-10,Exit / Decommission,9482.2,9216.22,45,32.6,-2.8,Good,0,Delayed,Business owner alignment delayed execution.
OUT00015063,SYS0001740,2026-02-11,Extend Independent Support,55523.35,52533.97,22,16.4,-5.4,Strong,7,Negotiated,Vendor claim was partially valid.
OUT00015064,SYS0000654,2022-05-10,Exit / Decommission,240.87,248.86,45,53.5,3.3,Strong,2,Negotiated,Dependency blast radius drove final sequencing.
OUT00015065,SYS0000779,2022-04-16,Exit / Decommission,12603.92,15118.94,45,57.7,20.0,Good,0,Delayed,Compensating controls reduced upgrade urgency.
OUT00015066,SYS0005655,2023-08-29,Exit / Decommission,3768.91,3767.41,45,54.1,-0.0,Strong,3,Negotiated,Integration complexity was underestimated.
OUT00015067,SYS0011970,2022-11-03,Exit / Decommission,2976.44,2131.76,45,47.6,-28.4,Strong,0,Avoided,Dependency blast radius drove final sequencing.
OUT00015068,SYS0010635,2023-06-23,Exit / Decommission,1580.06,1931.28,45,52.1,22.2,Good,8,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015069,SYS0007574,2023-05-07,Exit / Decommission,910.07,1059.09,45,38.7,16.4,Strong,2,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015070,SYS0005320,2026-05-03,Exit / Decommission,2432.67,2261.83,45,53.6,-7.0,Strong,3,Escalated,Entitlement evidence improved negotiation position.
OUT00015071,SYS0004479,2024-06-19,Exit / Decommission,422.8,347.92,45,38.6,-17.7,Good,0,Accepted,Integration complexity was underestimated.
OUT00015072,SYS0007479,2022-08-31,Exit / Decommission,4554.97,5746.49,45,34.6,26.2,Good,2,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015073,SYS0000400,2023-07-29,Exit / Decommission,7607.23,4778.88,45,34.5,-37.2,Mixed,0,Reduced,Integration complexity was underestimated.
OUT00015074,SYS0000594,2025-04-26,Exit / Decommission,5970.44,5941.42,45,38.7,-0.5,Strong,6,Avoided,Compensating controls reduced upgrade urgency.
OUT00015075,SYS0009018,2025-01-12,Hybrid Transformation,125249.83,141038.04,34,27.8,12.6,Good,3,Avoided,Business owner alignment delayed execution.
OUT00015076,SYS0011902,2025-03-10,Extend Independent Support,153492.38,177955.78,22,19.4,15.9,Good,0,Negotiated,Dependency blast radius drove final sequencing.
OUT00015077,SYS0000237,2023-10-04,Exit / Decommission,297.15,347.92,45,45.4,17.1,Good,2,Reduced,Integration complexity was underestimated.
OUT00015078,SYS0000274,2022-11-16,Exit / Decommission,909.63,1300.24,45,41.9,42.9,Good,2,Negotiated,Integration complexity was underestimated.
OUT00015079,SYS0011511,2024-08-03,Exit / Decommission,6176.1,6136.1,45,51.8,-0.6,Strong,0,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015080,SYS0009893,2023-08-06,Exit / Decommission,2178.82,1541.1,45,56.2,-29.3,Good,0,Delayed,Entitlement evidence improved negotiation position.
OUT00015081,SYS0007653,2024-08-03,Exit / Decommission,4708.99,4978.37,45,44.2,5.7,Strong,7,Reduced,Business owner alignment delayed execution.
OUT00015082,SYS0010669,2024-04-12,Exit / Decommission,831.22,920.24,45,45.4,10.7,Strong,7,Delayed,Business owner alignment delayed execution.
OUT00015083,SYS0002582,2026-05-01,Exit / Decommission,3020.12,2855.8,45,57.3,-5.4,Strong,0,Delayed,Integration complexity was underestimated.
OUT00015084,SYS0011863,2022-01-17,Exit / Decommission,1515.0,1317.86,45,38.1,-13.0,Good,0,Delayed,Integration complexity was underestimated.
OUT00015085,SYS0005199,2024-03-01,Exit / Decommission,8342.8,7909.39,45,43.7,-5.2,Strong,3,Reduced,Integration complexity was underestimated.
OUT00015086,SYS0002524,2022-02-19,Exit / Decommission,13185.48,12845.08,45,55.0,-2.6,Strong,11,Avoided,Entitlement evidence improved negotiation position.
OUT00015087,SYS0010361,2023-10-06,Exit / Decommission,5395.57,5111.18,45,43.9,-5.3,Strong,8,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015088,SYS0006857,2023-09-25,Exit / Decommission,1955.83,1856.07,45,46.1,-5.1,Strong,2,Avoided,Business owner alignment delayed execution.
OUT00015089,SYS0001491,2025-01-30,Exit / Decommission,1662.77,1750.56,45,39.6,5.3,Strong,4,Reduced,Vendor claim was partially valid.
OUT00015090,SYS0005170,2025-03-19,Exit / Decommission,3346.35,4561.62,45,59.1,36.3,Good,1,Reduced,Dependency blast radius drove final sequencing.
OUT00015091,SYS0011727,2025-02-24,Exit / Decommission,2207.58,1926.13,45,40.7,-12.7,Strong,2,Negotiated,Entitlement evidence improved negotiation position.
OUT00015092,SYS0006225,2023-03-06,Exit / Decommission,3398.74,3338.82,45,52.7,-1.8,Strong,6,Avoided,Entitlement evidence improved negotiation position.
OUT00015093,SYS0001331,2022-04-27,Exit / Decommission,8953.37,7805.73,45,41.2,-12.8,Strong,0,Negotiated,Vendor claim was partially valid.
OUT00015094,SYS0007186,2022-10-01,Exit / Decommission,7619.08,8043.32,45,49.3,5.6,Strong,4,Negotiated,Business owner alignment delayed execution.
OUT00015095,SYS0009790,2022-09-23,Exit / Decommission,4403.59,5076.45,45,49.6,15.3,Strong,0,Negotiated,Integration complexity was underestimated.
OUT00015096,SYS0009325,2022-10-23,Exit / Decommission,19588.94,16462.56,45,47.2,-16.0,Strong,6,Accepted,Business owner alignment delayed execution.
OUT00015097,SYS0009204,2022-06-11,Exit / Decommission,19064.29,21321.34,45,46.8,11.8,Strong,0,Reduced,Entitlement evidence improved negotiation position.
OUT00015098,SYS0006692,2023-07-22,Exit / Decommission,6846.93,6021.89,45,42.5,-12.0,Strong,0,Accepted,Business owner alignment delayed execution.
OUT00015099,SYS0010581,2025-10-03,Exit / Decommission,4276.66,6639.34,45,52.2,55.2,Mixed,3,Negotiated,Vendor claim was partially valid.
OUT00015100,SYS0002274,2022-02-01,Exit / Decommission,8386.29,6671.02,45,53.5,-20.5,Strong,3,Reduced,Compensating controls reduced upgrade urgency.
OUT00015101,SYS0000365,2024-02-03,Exit / Decommission,1772.39,1746.85,45,39.9,-1.4,Strong,2,Escalated,Business owner alignment delayed execution.
OUT00015102,SYS0002856,2023-10-12,Exit / Decommission,4348.07,3614.6,45,50.0,-16.9,Good,0,Avoided,Dependency blast radius drove final sequencing.
OUT00015103,SYS0010935,2024-09-21,Exit / Decommission,9743.47,10137.74,45,30.6,4.0,Strong,4,Negotiated,Compensating controls reduced upgrade urgency.
OUT00015104,SYS0010816,2026-06-15,Exit / Decommission,10340.77,9467.65,45,40.7,-8.4,Strong,0,Negotiated,Dependency blast radius drove final sequencing.
