application_id,system_id,application_name,application_category,architecture_pattern,primary_language,deployment_model,user_count,transaction_volume_daily,revenue_dependency_eur,business_owner,technical_owner,release_frequency,documentation_quality
APP0002800,SYS0010225,HR-FILENET-10225 App,AI-Native,Event-driven,Java,Bare Metal,4309,3102,2206753.3,Business Owner - HR,HR Platform Team,Semi-Annual,0.753
APP0002801,SYS0010227,MAN-AI-NATIVE-10227 App,Risk Engine,SOA,Python,VM,1591,229577,29864938.08,Business Owner - Manufacturing,Manufacturing Platform Team,Ad-hoc,0.872
APP0002802,SYS0010229,DIG-COGNOS-10229 App,Risk Engine,3-tier,Java,VM,13611,15060,44131439.42,Business Owner - Digital Channels,Digital Channels Platform Team,Ad-hoc,0.498
APP0002803,SYS0010231,HR-ECC-10231 App,Workflow,Mainframe-linked,Java,Mainframe,1544,5486,3504291.08,Business Owner - HR,HR Platform Team,Ad-hoc,0.652
APP0002804,SYS0010233,SUP-S4HANA-10233 App,Customer Portal,SOA,Java,Kubernetes,8597,5017,3438777.82,Business Owner - Supply Chain,Supply Chain Platform Team,Weekly,0.642
APP0002805,SYS0010235,HR-ECC-10235 App,Customer Portal,Event-driven,Go,VM,775,819,14122772.64,Business Owner - HR,HR Platform Team,Quarterly,0.514
APP0002806,SYS0010238,M&A-ECC-10238 App,Risk Engine,Batch,Java,Managed PaaS,819,7228,4922663.56,Business Owner - M&A Office,M&A Office Platform Team,Quarterly,0.501
APP0002807,SYS0010242,DIG-COGNOS-10242 App,Data Platform,3-tier,C#,Bare Metal,243,10648,12158376.19,Business Owner - Digital Channels,Digital Channels Platform Team,Weekly,0.577
APP0002808,SYS0010245,LEG-TIVOLI-10245 App,API Service,3-tier,Java,VM,1987,13642,13121891.39,Business Owner - Legal,Legal Platform Team,Monthly,0.41
APP0002809,SYS0010250,INF-BUSINESSOBJECTS-10250 App,AI-Native,Monolith,Java,VM,218,12727,4965489.0,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.886
APP0002810,SYS0010255,DIG-LEGACY-10255 App,Workflow,3-tier,Python,VM,8907,1768964,4201187.84,Business Owner - Digital Channels,Digital Channels Platform Team,Quarterly,0.32
APP0002811,SYS0010258,CUS-ECC-10258 App,Reporting,Batch,Java,Hybrid,154,7976,27836292.62,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.789
APP0002812,SYS0010268,PAY-AI-NATIVE-10268 App,Customer Portal,Microservices,Python,Mainframe,1320,290,4782107.98,Business Owner - Payments,Payments Platform Team,Weekly,0.214
APP0002813,SYS0010274,CUS-S4HANA-10274 App,Data Platform,Monolith,Java,VM,514,8791,2862932.25,Business Owner - Customer Operations,Customer Operations Platform Team,Ad-hoc,0.287
APP0002814,SYS0010276,LEG-AI-NATIVE-10276 App,Workflow,Microservices,Go,Mainframe,327,314717,9010051.45,Business Owner - Legal,Legal Platform Team,Quarterly,0.452
APP0002815,SYS0010278,COM-COGNOS-10278 App,Customer Portal,Monolith,Java,Kubernetes,1374,717,8219069.86,Business Owner - Commercial Banking,Commercial Banking Platform Team,Monthly,0.483
APP0002816,SYS0010290,CUS-S4HANA-10290 App,Data Platform,Monolith,Java,Hybrid,13102,6434,2320245.52,Business Owner - Customer Operations,Customer Operations Platform Team,Monthly,0.519
APP0002817,SYS0010291,RIS-COGNOS-10291 App,Data Platform,3-tier,C#,VM,2032,5995,395029.65,Business Owner - Risk,Risk Platform Team,Quarterly,0.266
APP0002818,SYS0010293,MAN-LEGACY-10293 App,Workflow,Mainframe-linked,Mixed,VM,747,81811,11559837.32,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.842
APP0002819,SYS0010294,FIN-ECC-10294 App,Core Processing,Monolith,PL/SQL,VM,87,54062,1687610.88,Business Owner - Finance,Finance Platform Team,Ad-hoc,0.471
APP0002820,SYS0010295,CUS-ECC-10295 App,Batch,Batch,Go,Managed PaaS,644,2988,561071.18,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.653
APP0002821,SYS0010300,SEC-ECC-10300 App,API Service,3-tier,Java,Kubernetes,156,7705,8414689.62,Business Owner - Security,Security Platform Team,Monthly,0.931
APP0002822,SYS0010313,PAY-ECC-10313 App,API Service,Microservices,Java,Bare Metal,12945,17302,7889783.2,Business Owner - Payments,Payments Platform Team,Quarterly,0.586
APP0002823,SYS0010317,PAY-S4HANA-10317 App,Risk Engine,Event-driven,ABAP,Bare Metal,1682,641,5148806.19,Business Owner - Payments,Payments Platform Team,Monthly,0.433
APP0002824,SYS0010318,M&A-COGNOS-10318 App,Data Platform,SOA,Mixed,VM,16028,52941,3004774.92,Business Owner - M&A Office,M&A Office Platform Team,Semi-Annual,0.837
APP0002825,SYS0010319,INS-FILENET-10319 App,Reporting,Monolith,ABAP,VM,3801,6392,6537314.77,Business Owner - Insurance,Insurance Platform Team,Monthly,0.717
APP0002826,SYS0010326,INF-CA-10326 App,Data Platform,Monolith,JavaScript,VM,198,74885,8480866.22,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.469
APP0002827,SYS0010347,SEC-LEGACY-10347 App,API Service,SOA,Python,VM,312,30525,9875399.36,Business Owner - Security,Security Platform Team,Semi-Annual,0.607
APP0002828,SYS0010348,WEA-BUSINESSOBJECTS-10348 App,Reporting,Batch,Java,Kubernetes,487,19604,2361801.19,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.507
APP0002829,SYS0010349,LEG-COGNOS-10349 App,Batch,SOA,ABAP,VM,1643,240479,8456776.17,Business Owner - Legal,Legal Platform Team,Monthly,0.719
APP0002830,SYS0010355,SEC-ECC-10355 App,ERP Module,Batch,PL/SQL,Kubernetes,166,13870,5410427.62,Business Owner - Security,Security Platform Team,Quarterly,0.466
APP0002831,SYS0010358,LEG-COGNOS-10358 App,AI-Native,Microservices,Mixed,VM,2117,10908,13312676.46,Business Owner - Legal,Legal Platform Team,Ad-hoc,0.534
APP0002832,SYS0010367,LEG-BUSINESSOBJECTS-10367 App,Data Platform,Batch,ABAP,Kubernetes,1852,39636,2421760.34,Business Owner - Legal,Legal Platform Team,Monthly,0.256
APP0002833,SYS0010374,PAY-COGNOS-10374 App,AI-Native,SOA,PL/SQL,VM,277,97395,10387371.68,Business Owner - Payments,Payments Platform Team,Monthly,0.657
APP0002834,SYS0010378,SUP-FILENET-10378 App,API Service,SOA,PL/SQL,VM,211,61436,48966505.61,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.543
APP0002835,SYS0010381,INS-LEGACY-10381 App,ERP Module,Batch,Go,VM,1312,32466,45841856.85,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.882
APP0002836,SYS0010385,INF-FILENET-10385 App,Risk Engine,Microservices,COBOL,VM,379,28459,2587976.27,Business Owner - Infrastructure,Infrastructure Platform Team,Quarterly,0.477
APP0002837,SYS0010390,HR-ECC-10390 App,Workflow,3-tier,PL/SQL,Bare Metal,3071,14032,8719449.71,Business Owner - HR,HR Platform Team,Weekly,0.377
APP0002838,SYS0010392,RET-ECC-10392 App,Customer Portal,3-tier,Java,Managed PaaS,3283,9217,6700627.39,Business Owner - Retail Banking,Retail Banking Platform Team,Quarterly,0.333
APP0002839,SYS0010394,COM-ECC-10394 App,Core Processing,Microservices,JavaScript,Kubernetes,2469,1072,49675959.12,Business Owner - Commercial Banking,Commercial Banking Platform Team,Monthly,0.386
APP0002840,SYS0010396,SUP-FILENET-10396 App,Reporting,AI-agentic workflow,Java,Kubernetes,3816,43614,1853538.66,Business Owner - Supply Chain,Supply Chain Platform Team,Monthly,0.403
APP0002841,SYS0010399,SEC-AI-NATIVE-10399 App,Customer Portal,SOA,Python,Hybrid,1550,5311,23103983.42,Business Owner - Security,Security Platform Team,Semi-Annual,0.735
APP0002842,SYS0010403,INF-AI-NATIVE-10403 App,Core Processing,Monolith,COBOL,Kubernetes,2347,910,14164892.52,Business Owner - Infrastructure,Infrastructure Platform Team,Quarterly,0.631
APP0002843,SYS0010404,INF-ECC-10404 App,Data Platform,Microservices,JavaScript,VM,520,1571,9570180.77,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.486
APP0002844,SYS0010405,WEA-CA-10405 App,Workflow,SOA,Mixed,VM,1387,742,4303876.77,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.66
APP0002845,SYS0010406,DAT-TIVOLI-10406 App,Reporting,3-tier,Java,VM,1340,238,7843618.01,Business Owner - Data & Analytics,Data & Analytics Platform Team,Ad-hoc,0.239
APP0002846,SYS0010410,PAY-S4HANA-10410 App,Reporting,SOA,PL/SQL,Managed PaaS,6215,2794,2631779.24,Business Owner - Payments,Payments Platform Team,Ad-hoc,0.33
APP0002847,SYS0010413,RIS-COGNOS-10413 App,Data Platform,Event-driven,Python,Bare Metal,2534,257425,13392415.21,Business Owner - Risk,Risk Platform Team,Semi-Annual,0.421
APP0002848,SYS0010414,SUP-COGNOS-10414 App,Core Processing,Monolith,ABAP,VM,10775,12842,427877.33,Business Owner - Supply Chain,Supply Chain Platform Team,Monthly,0.687
APP0002849,SYS0010415,INS-ECC-10415 App,AI-Native,3-tier,Go,VM,320,2141,76608263.16,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.559
APP0002850,SYS0010425,DAT-CA-10425 App,ERP Module,Monolith,Python,Hybrid,330,7514,19820077.66,Business Owner - Data & Analytics,Data & Analytics Platform Team,Monthly,0.492
APP0002851,SYS0010427,FIN-LEGACY-10427 App,Data Platform,Monolith,Python,Managed PaaS,2984,2088,4652534.05,Business Owner - Finance,Finance Platform Team,Semi-Annual,0.46
APP0002852,SYS0010429,FIN-ECC-10429 App,Reporting,Microservices,ABAP,Bare Metal,50,32882,4021878.39,Business Owner - Finance,Finance Platform Team,Ad-hoc,0.52
APP0002853,SYS0010432,M&A-LEGACY-10432 App,AI-Native,Event-driven,Java,Kubernetes,2313,8419,34536591.96,Business Owner - M&A Office,M&A Office Platform Team,Weekly,0.631
APP0002854,SYS0010433,FIN-LEGACY-10433 App,Workflow,Event-driven,Mixed,Kubernetes,11489,458,2340419.89,Business Owner - Finance,Finance Platform Team,Semi-Annual,0.771
APP0002855,SYS0010435,INS-LEGACY-10435 App,Data Platform,3-tier,Go,VM,1421,2098,4248782.01,Business Owner - Insurance,Insurance Platform Team,Quarterly,0.459
APP0002856,SYS0010439,SUP-FILENET-10439 App,Customer Portal,Monolith,Mixed,Hybrid,2517,33788,1504751.54,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.233
APP0002857,SYS0010451,RET-COGNOS-10451 App,AI-Native,SOA,Java,Hybrid,5896,68739,28966301.62,Business Owner - Retail Banking,Retail Banking Platform Team,Monthly,0.648
APP0002858,SYS0010452,M&A-COGNOS-10452 App,Customer Portal,Batch,C#,Bare Metal,1420,6044,13217206.33,Business Owner - M&A Office,M&A Office Platform Team,Semi-Annual,0.492
APP0002859,SYS0010462,M&A-TIVOLI-10462 App,Core Processing,SOA,Java,Mainframe,230,13832,1063899.0,Business Owner - M&A Office,M&A Office Platform Team,Monthly,0.497
APP0002860,SYS0010465,SEC-FILENET-10465 App,Customer Portal,Batch,Java,Hybrid,61631,1918,5062182.3,Business Owner - Security,Security Platform Team,Weekly,0.653
APP0002861,SYS0010466,INF-ECC-10466 App,Data Platform,Microservices,ABAP,VM,2601,34681,8803779.46,Business Owner - Infrastructure,Infrastructure Platform Team,Semi-Annual,0.597
APP0002862,SYS0010471,MAN-ECC-10471 App,Data Platform,Microservices,ABAP,Bare Metal,898,3411,9336423.84,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.317
APP0002863,SYS0010474,HR-FILENET-10474 App,ERP Module,3-tier,PL/SQL,Hybrid,3607,871,5484140.87,Business Owner - HR,HR Platform Team,Quarterly,0.818
APP0002864,SYS0010475,SUP-COGNOS-10475 App,Risk Engine,Event-driven,PL/SQL,Bare Metal,11248,47400,19428316.51,Business Owner - Supply Chain,Supply Chain Platform Team,Ad-hoc,0.616
APP0002865,SYS0010482,SUP-LEGACY-10482 App,Workflow,Microservices,Python,Hybrid,1396,3563,2533475.25,Business Owner - Supply Chain,Supply Chain Platform Team,Monthly,0.892
APP0002866,SYS0010490,COM-FILENET-10490 App,Batch,Monolith,JavaScript,Hybrid,1605,114552,3211393.09,Business Owner - Commercial Banking,Commercial Banking Platform Team,Semi-Annual,0.296
APP0002867,SYS0010500,PAY-TIVOLI-10500 App,Workflow,Microservices,COBOL,Kubernetes,1422,2843,14849974.81,Business Owner - Payments,Payments Platform Team,Semi-Annual,0.811
APP0002868,SYS0010501,LEG-ECC-10501 App,Workflow,Monolith,Python,Hybrid,2582,6250,20419281.72,Business Owner - Legal,Legal Platform Team,Weekly,0.383
APP0002869,SYS0010502,LEG-ECC-10502 App,Workflow,3-tier,Python,Hybrid,112,55252,1458472.53,Business Owner - Legal,Legal Platform Team,Monthly,0.631
APP0002870,SYS0010506,WEA-COGNOS-10506 App,Workflow,AI-agentic workflow,Java,VM,2640,17899,17622441.89,Business Owner - Wealth,Wealth Platform Team,Quarterly,0.567
APP0002871,SYS0010510,MAN-BUSINESSOBJECTS-10510 App,ERP Module,Event-driven,Python,Kubernetes,734,18719,11177902.01,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.28
APP0002872,SYS0010521,WEA-AI-NATIVE-10521 App,Core Processing,SOA,Java,Hybrid,272,63629,4243578.5,Business Owner - Wealth,Wealth Platform Team,Quarterly,0.389
APP0002873,SYS0010529,SEC-LEGACY-10529 App,Data Platform,SOA,Java,VM,2552,2748,54523425.77,Business Owner - Security,Security Platform Team,Weekly,0.434
APP0002874,SYS0010531,DAT-LEGACY-10531 App,ERP Module,SOA,COBOL,Managed PaaS,414,7330,24333231.84,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.874
APP0002875,SYS0010543,INS-COGNOS-10543 App,Risk Engine,3-tier,Java,Hybrid,655,25753,5368683.17,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.584
APP0002876,SYS0010544,HR-COGNOS-10544 App,Risk Engine,SOA,Java,Managed PaaS,950,35797,66011719.85,Business Owner - HR,HR Platform Team,Quarterly,0.717
APP0002877,SYS0010545,FIN-COGNOS-10545 App,AI-Native,Event-driven,ABAP,VM,935,1705,26806805.24,Business Owner - Finance,Finance Platform Team,Quarterly,0.426
APP0002878,SYS0010547,SEC-LEGACY-10547 App,Workflow,3-tier,PL/SQL,VM,599,7196,4275236.78,Business Owner - Security,Security Platform Team,Weekly,0.658
APP0002879,SYS0010548,INF-S4HANA-10548 App,Customer Portal,Microservices,C#,VM,257,5414,8662690.19,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.877
APP0002880,SYS0010549,MAN-TIVOLI-10549 App,Risk Engine,Mainframe-linked,Python,Bare Metal,145,799,2620896.02,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.663
APP0002881,SYS0010550,LEG-COGNOS-10550 App,ERP Module,SOA,ABAP,Kubernetes,670,2115,1321370.98,Business Owner - Legal,Legal Platform Team,Quarterly,0.435
APP0002882,SYS0010562,COM-COGNOS-10562 App,Customer Portal,3-tier,ABAP,VM,2830,60398,11141282.23,Business Owner - Commercial Banking,Commercial Banking Platform Team,Quarterly,0.48
APP0002883,SYS0010568,SUP-LEGACY-10568 App,Customer Portal,Mainframe-linked,Java,VM,1061,548087,26931157.64,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.689
APP0002884,SYS0010570,HR-FILENET-10570 App,Data Platform,Monolith,Java,Kubernetes,2015,2988,100571842.66,Business Owner - HR,HR Platform Team,Ad-hoc,0.814
APP0002885,SYS0010572,SEC-LEGACY-10572 App,Reporting,3-tier,C#,Mainframe,595,2948,9641190.86,Business Owner - Security,Security Platform Team,Ad-hoc,0.422
APP0002886,SYS0010575,RET-CA-10575 App,Core Processing,SOA,Python,Kubernetes,6669,22340,3724276.4,Business Owner - Retail Banking,Retail Banking Platform Team,Quarterly,0.634
APP0002887,SYS0010581,CUS-COGNOS-10581 App,ERP Module,Microservices,JavaScript,Kubernetes,659,4295,5607091.53,Business Owner - Customer Operations,Customer Operations Platform Team,Ad-hoc,0.585
APP0002888,SYS0010583,HR-COGNOS-10583 App,Risk Engine,SOA,PL/SQL,Bare Metal,86,23393,1652743.33,Business Owner - HR,HR Platform Team,Monthly,0.721
APP0002889,SYS0010587,COM-COGNOS-10587 App,Batch,SOA,Python,VM,367,5709,1527575.03,Business Owner - Commercial Banking,Commercial Banking Platform Team,Weekly,0.755
APP0002890,SYS0010590,FIN-FILENET-10590 App,Core Processing,Microservices,C#,Kubernetes,3284,27237,6555940.43,Business Owner - Finance,Finance Platform Team,Weekly,0.264
APP0002891,SYS0010600,INS-CA-10600 App,AI-Native,Monolith,Java,Kubernetes,1473,51332,5255651.95,Business Owner - Insurance,Insurance Platform Team,Ad-hoc,0.403
APP0002892,SYS0010601,HR-BUSINESSOBJECTS-10601 App,API Service,SOA,Mixed,Bare Metal,5261,14530,6193088.03,Business Owner - HR,HR Platform Team,Quarterly,0.64
APP0002893,SYS0010604,SUP-ECC-10604 App,Reporting,Batch,Python,Bare Metal,2700,2330,6592231.05,Business Owner - Supply Chain,Supply Chain Platform Team,Ad-hoc,0.38
APP0002894,SYS0010610,DAT-AI-NATIVE-10610 App,Reporting,Monolith,Mixed,Kubernetes,970,63500,44437110.08,Business Owner - Data & Analytics,Data & Analytics Platform Team,Quarterly,0.384
APP0002895,SYS0010612,LEG-TIVOLI-10612 App,Workflow,Monolith,Java,Hybrid,272,5107,7962496.79,Business Owner - Legal,Legal Platform Team,Quarterly,0.479
APP0002896,SYS0010615,DIG-TIVOLI-10615 App,Batch,3-tier,Java,Kubernetes,1056,27025,11595550.74,Business Owner - Digital Channels,Digital Channels Platform Team,Ad-hoc,0.423
APP0002897,SYS0010623,M&A-FILENET-10623 App,Customer Portal,Monolith,C#,VM,744,1827,2687630.2,Business Owner - M&A Office,M&A Office Platform Team,Monthly,0.471
APP0002898,SYS0010626,INS-FILENET-10626 App,Customer Portal,3-tier,JavaScript,Kubernetes,285,14506,4653777.35,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.854
APP0002899,SYS0010628,LEG-BUSINESSOBJECTS-10628 App,Data Platform,3-tier,Mixed,Bare Metal,1846,2391,16950043.21,Business Owner - Legal,Legal Platform Team,Ad-hoc,0.437
APP0002900,SYS0010631,FIN-LEGACY-10631 App,AI-Native,SOA,ABAP,Kubernetes,729,168734,13149432.84,Business Owner - Finance,Finance Platform Team,Monthly,0.196
APP0002901,SYS0010632,DAT-ECC-10632 App,ERP Module,SOA,Java,VM,3679,7378,4364409.71,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.545
APP0002902,SYS0010633,SUP-ECC-10633 App,Data Platform,3-tier,JavaScript,VM,9264,718,2764093.98,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.544
APP0002903,SYS0010634,DIG-ECC-10634 App,API Service,3-tier,Java,VM,391,144428,6240685.53,Business Owner - Digital Channels,Digital Channels Platform Team,Weekly,0.523
APP0002904,SYS0010635,COM-TIVOLI-10635 App,ERP Module,3-tier,Java,Kubernetes,2193,51669,11541026.42,Business Owner - Commercial Banking,Commercial Banking Platform Team,Quarterly,0.643
APP0002905,SYS0010647,CUS-S4HANA-10647 App,Customer Portal,Event-driven,Mixed,VM,706,195249,29213170.83,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.368
APP0002906,SYS0010658,M&A-LEGACY-10658 App,AI-Native,Monolith,Java,VM,156,15583,7377838.33,Business Owner - M&A Office,M&A Office Platform Team,Quarterly,0.619
APP0002907,SYS0010662,CUS-LEGACY-10662 App,Batch,Monolith,Java,Kubernetes,1269,4720,4229564.0,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.86
APP0002908,SYS0010666,SEC-TIVOLI-10666 App,Data Platform,3-tier,ABAP,Hybrid,179,11969,4062049.3,Business Owner - Security,Security Platform Team,Quarterly,0.896
APP0002909,SYS0010667,MAN-TIVOLI-10667 App,Batch,Monolith,ABAP,VM,1143,20632,11356814.96,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.661
APP0002910,SYS0010672,SUP-FILENET-10672 App,Risk Engine,3-tier,Python,VM,2270,5084,9716277.41,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.592
APP0002911,SYS0010673,PAY-FILENET-10673 App,Core Processing,Batch,Java,Hybrid,18026,12223,15973715.93,Business Owner - Payments,Payments Platform Team,Quarterly,0.76
APP0002912,SYS0010676,INS-S4HANA-10676 App,Data Platform,SOA,Python,Hybrid,987,1078,15620047.04,Business Owner - Insurance,Insurance Platform Team,Weekly,0.691
APP0002913,SYS0010679,MAN-BUSINESSOBJECTS-10679 App,Core Processing,Batch,C#,Kubernetes,1543,320364,83288476.68,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.573
APP0002914,SYS0010680,WEA-FILENET-10680 App,ERP Module,Batch,Java,Managed PaaS,507,14885,16506838.6,Business Owner - Wealth,Wealth Platform Team,Monthly,0.545
APP0002915,SYS0010681,SEC-AI-NATIVE-10681 App,ERP Module,SOA,C#,Kubernetes,13069,51128,6608409.32,Business Owner - Security,Security Platform Team,Ad-hoc,0.68
APP0002916,SYS0010683,COM-TIVOLI-10683 App,Core Processing,3-tier,Mixed,VM,5311,63621,17738389.47,Business Owner - Commercial Banking,Commercial Banking Platform Team,Ad-hoc,0.404
APP0002917,SYS0010684,MAN-LEGACY-10684 App,Core Processing,Microservices,PL/SQL,Hybrid,153,27715,6324496.17,Business Owner - Manufacturing,Manufacturing Platform Team,Monthly,0.901
APP0002918,SYS0010685,WEA-TIVOLI-10685 App,API Service,SOA,Java,Hybrid,168,17698,4201540.73,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.488
