system_id,system_name,asset_type,business_service_id,business_service_name,business_unit,vendor,product,product_family,version,environment,hosting_model,region,owner_team,criticality,internet_exposed,data_sensitivity,lifecycle_stage,support_status,security_risk,technical_debt,regulatory_exposure,annual_run_cost_eur,install_date,last_change_date,cmdb_confidence,duplicate_group_id,source_system
SYS0010720,LEG-FILENET-10720,Application,BS000382,Enterprise Treasury Service 0382,Legal,IBM,FileNet,Content,5.5.8,DR,Public Cloud,UK,Legal Platform Team,Medium,False,Restricted,Retire,Supported,Critical,High,Medium,393785.94,2017-01-25,2023-10-17,0.531,,Excel Upload
SYS0010721,HR-NSX-10721,Platform,BS000114,Digital Workforce Service 0114,HR,VMware,NSX,Network,4.1,Development,On-Prem,APAC,HR Platform Team,Medium,False,Internal,Retire,Extended Support,High,High,High,355219.54,2012-09-09,2023-05-08,0.908,DUP000373,ServiceNow
SYS0010722,INS-VCENTER-10722,Platform,BS000287,Shared Identity Service 0287,Insurance,VMware,vCenter,Virtualisation,7.0,Development,Private Cloud,UK,Insurance Platform Team,Low,False,Confidential,Strategic,Supported,Medium,Medium,Critical,36417.32,2025-08-03,2026-04-27,0.081,,Excel Upload
SYS0010723,RIS-HANA-10723,Database,BS000068,Digital Settlement Service 0068,Risk,SAP,HANA,Database,2.0 SPS05,Test,Private Cloud,EU,Risk Platform Team,Medium,False,Internal,Strategic,Extended Support,Medium,High,High,43345.91,2012-01-19,2024-08-30,0.619,,ServiceNow
SYS0010724,RET-LEGACY-10724,Application,BS000465,Enterprise Risk Service 0465,Retail Banking,Custom,Legacy Java Application,Custom,Java 17,Pre-Production,Mainframe,LATAM,Retail Banking Platform Team,Medium,False,Public,Strategic,Supported,Critical,Medium,Medium,65141.78,2020-06-11,2023-08-25,0.842,,EA Repository
SYS0010725,FIN-ORACLE-10725,Database,BS000226,Digital Identity Service 0226,Finance,Oracle,Oracle Database,Database,19c,Development,Hybrid,EU,Finance Platform Team,Low,False,Restricted,Tolerate,Supported,High,Low,High,90712.2,2020-08-23,2026-07-02,0.725,DUP000081,ServiceNow
SYS0010726,RIS-VSPHERE-10726,Platform,BS000065,Digital Reporting Service 0065,Risk,VMware,vSphere,Virtualisation,7.0,Production,On-Prem,US,Risk Platform Team,High,False,Internal,Invest,Vendor Announced EOL,Low,Low,Medium,128692.09,2009-08-12,2023-05-09,0.454,,ServiceNow
SYS0010727,SEC-LEGACY-10727,Application,BS000370,Operational Workforce Service 0370,Security,Custom,Legacy Java Application,Custom,Java 11,Development,On-Prem,US,Security Platform Team,High,False,Restricted,Tolerate,Supported,Medium,Medium,Low,122146.55,2017-05-09,2025-11-05,0.222,,ServiceNow
SYS0010728,SEC-WINDOWS-10728,Platform,BS000602,Regional Portal Service 0602,Security,Microsoft,Windows Server,Operating System,2022,Production,On-Prem,UK,Security Platform Team,Medium,False,Internal,Strategic,Extended Support,Critical,Severe,Medium,79599.52,2021-10-26,2023-08-28,0.9,DUP000320,ServiceNow
SYS0010729,DAT-TIVOLI-10729,Application,BS000714,Regional Payments Service 0714,Data & Analytics,IBM,Tivoli / Spectrum Protect,Operations,8.1.21,Pre-Production,On-Prem,EU,Data & Analytics Platform Team,High,True,Public,Strategic,Unsupported,Medium,High,Medium,130225.64,2015-12-08,2024-10-30,0.926,,BMC
SYS0010730,DAT-AI-NATIVE-10730,Custom Application,BS000697,Regulated Risk Service 0697,Data & Analytics,Custom,AI-Native Application,Custom,v2,Production,Private Cloud,EU,Data & Analytics Platform Team,Medium,False,Restricted,Migrate,Supported,High,Medium,Low,46387.66,2019-10-18,2023-01-10,0.682,,ServiceNow
SYS0010731,MAN-VCENTER-10731,Platform,BS000126,Operational Claims Service 0126,Manufacturing,VMware,vCenter,Virtualisation,6.7,Production,Public Cloud,EU,Manufacturing Platform Team,Low,False,Confidential,Migrate,Supported,High,Medium,High,21620.21,2024-04-24,2026-06-04,0.786,,SAM Tool
SYS0010732,INF-HANA-10732,Database,BS000151,Shared Treasury Service 0151,Infrastructure,SAP,HANA,Database,2.0 SPS07,Production,Hybrid,EU,Infrastructure Platform Team,Medium,False,Confidential,Migrate,Supported,High,High,Low,267478.15,2015-03-14,2025-07-19,0.718,,Excel Upload
SYS0010733,INF-S4HANA-10733,ERP Module,BS000643,Core Settlement Service 0643,Infrastructure,SAP,S/4HANA,ERP,2021,DR,On-Prem,EU,Infrastructure Platform Team,High,False,Confidential,Strategic,Supported,Low,Medium,Medium,184923.02,2020-05-24,2024-05-23,0.624,,ServiceNow
SYS0010734,MAN-AI-NATIVE-10734,Custom Application,BS000456,Regional Workforce Service 0456,Manufacturing,Custom,AI-Native Application,Custom,v0,Pre-Production,On-Prem,APAC,Manufacturing Platform Team,High,False,Confidential,Tolerate,Unsupported,Low,Medium,High,232132.57,2022-04-28,2026-01-06,0.818,,Excel Upload
SYS0010735,PAY-TIVOLI-10735,Application,BS000392,Digital Risk Service 0392,Payments,IBM,Tivoli / Spectrum Protect,Operations,7.1,Production,Public Cloud,EU,Payments Platform Team,High,False,Internal,Retire,Extended Support,High,High,Medium,183476.95,2017-05-05,2024-11-19,0.744,,Excel Upload
SYS0010736,SUP-VSPHERE-10736,Platform,BS000578,Regional Reporting Service 0578,Supply Chain,VMware,vSphere,Virtualisation,8.0,DR,Private Cloud,UK,Supply Chain Platform Team,Critical,False,Confidential,Retire,Supported,Medium,Medium,Low,151258.57,2009-03-06,2025-05-21,0.618,,ServiceNow
SYS0010737,HR-SQL-10737,Database,BS000047,Global Customer Service 0047,HR,Microsoft,SQL Server,Database,2022,DR,On-Prem,US,HR Platform Team,Medium,False,Confidential,Retire,Vendor Announced EOL,High,Low,Medium,51352.94,2024-11-25,2023-12-17,0.772,,EA Repository
SYS0010738,FIN-KUBERNETES-10738,Platform,BS000400,Core Data Service 0400,Finance,Open Source,Kubernetes,Container,1.24,Test,On-Prem,EU,Finance Platform Team,Critical,False,Confidential,Migrate,Supported,High,Medium,Critical,26456.41,2012-09-16,2023-04-04,0.705,,ServiceNow
SYS0010739,WEA-DB2-10739,Database,BS000413,Digital Pricing Service 0413,Wealth,IBM,Db2,Database,10.5,Production,Public Cloud,US,Wealth Platform Team,High,True,Internal,Invest,Extended Support,High,High,Medium,232510.68,2021-04-04,2025-01-09,0.604,,EA Repository
SYS0010740,COM-FILENET-10740,Application,BS000674,Digital Workforce Service 0674,Commercial Banking,IBM,FileNet,Content,5.5,Production,On-Prem,US,Commercial Banking Platform Team,Medium,False,Restricted,Migrate,Unsupported,Low,High,Medium,469549.89,2016-09-05,2023-02-25,0.98,DUP000142,EA Repository
SYS0010741,M&A-LEGACY-10741,Application,BS000337,Regulated Customer Service 0337,M&A Office,Custom,Legacy Java Application,Custom,Java 8,Development,Public Cloud,LATAM,M&A Office Platform Team,Medium,False,Confidential,Migrate,Vendor Announced EOL,Critical,High,Medium,102949.37,2010-09-18,2025-12-03,0.75,,ServiceNow
SYS0010742,RET-RHEL-10742,Platform,BS000369,Operational Customer Service 0369,Retail Banking,Red Hat,RHEL,Operating System,8,Production,Hybrid,EU,Retail Banking Platform Team,Medium,False,Confidential,Invest,Supported,Low,High,Low,128661.91,2011-06-08,2023-10-28,0.84,,EA Repository
SYS0010743,LEG-VCENTER-10743,Platform,BS000577,Customer Pricing Service 0577,Legal,VMware,vCenter,Virtualisation,8.0,Production,On-Prem,EU,Legal Platform Team,Low,False,Confidential,Strategic,Supported,Medium,High,Low,17862.34,2011-04-07,2023-12-27,0.648,,ServiceNow
SYS0010744,M&A-VCENTER-10744,Platform,BS000195,Enterprise Procurement Service 0195,M&A Office,VMware,vCenter,Virtualisation,6.7,Production,Public Cloud,EU,M&A Office Platform Team,Low,False,Public,Strategic,Vendor Announced EOL,Medium,High,Low,9615.36,2013-10-18,2023-04-11,0.847,,Excel Upload
SYS0010745,DAT-S4HANA-10745,ERP Module,BS000051,Global Settlement Service 0051,Data & Analytics,SAP,S/4HANA,ERP,2020,Test,Hybrid,US,Data & Analytics Platform Team,Medium,True,Internal,Invest,Extended Support,Critical,Low,Medium,87183.27,2013-02-02,2026-05-24,0.786,,EA Repository
SYS0010746,M&A-SQL-10746,Database,BS000340,Operational Fulfilment Service 0340,M&A Office,Microsoft,SQL Server,Database,2012,Production,Public Cloud,EU,M&A Office Platform Team,Medium,False,Confidential,Invest,Unsupported,Low,Severe,High,634368.78,2015-07-02,2023-11-05,0.682,DUP000410,ServiceNow
SYS0010747,RIS-PIPO-10747,Middleware,BS000440,Customer Workforce Service 0440,Risk,SAP,PI/PO,Integration,7.5,Development,On-Prem,US,Risk Platform Team,Low,False,Restricted,Tolerate,Supported,Low,Medium,Medium,15072.84,2008-04-30,2025-04-12,0.918,,ServiceNow
SYS0010748,RET-RHEL-10748,Platform,BS000352,Global Claims Service 0352,Retail Banking,Red Hat,RHEL,Operating System,7,Development,On-Prem,APAC,Retail Banking Platform Team,Low,False,Restricted,Strategic,Supported,Low,Medium,Low,88010.89,2021-10-19,2024-05-03,0.924,DUP000315,ServiceNow
SYS0010749,WEA-WEBSPHERE-10749,Middleware,BS000509,Regional Risk Service 0509,Wealth,IBM,WebSphere Application Server,Middleware,8.5.5,DR,Hybrid,US,Wealth Platform Team,Critical,False,Internal,Strategic,Vendor Announced EOL,Low,Low,High,408268.33,2019-02-10,2024-04-25,0.517,,ServiceNow
SYS0010750,SUP-OPENSHIFT-10750,Platform,BS000183,Global Pricing Service 0183,Supply Chain,Red Hat,OpenShift,Container,4.14,Production,On-Prem,UK,Supply Chain Platform Team,Medium,False,Internal,Retire,Vendor Announced EOL,High,High,Low,99750.59,2020-02-06,2025-08-26,0.751,,ServiceNow
SYS0010751,SUP-WEBSPHERE-10751,Middleware,BS000011,Regulated Settlement Service 0011,Supply Chain,IBM,WebSphere Application Server,Middleware,8.5.5,Production,Hybrid,UK,Supply Chain Platform Team,Critical,False,Internal,Strategic,Vendor Announced EOL,Medium,Low,Medium,379399.36,2020-01-13,2026-04-07,0.844,DUP000112,ServiceNow
SYS0010752,PAY-KAFKA-10752,Middleware,BS000567,Operational Billing Service 0567,Payments,Open Source,Kafka,Integration,3.4,Pre-Production,Hybrid,EU,Payments Platform Team,Medium,False,Restricted,Migrate,Extended Support,Medium,Low,Low,20143.75,2020-08-11,2024-12-01,0.91,,Excel Upload
SYS0010753,SEC-WEBSPHERE-10753,Middleware,BS000613,Enterprise Trading Service 0613,Security,IBM,WebSphere Application Server,Middleware,8.5.5,DR,Hybrid,LATAM,Security Platform Team,Medium,False,Confidential,Invest,Vendor Announced EOL,Medium,Severe,Medium,76863.52,2010-04-27,2025-11-19,0.907,,ServiceNow
SYS0010754,SUP-MQ-10754,Middleware,BS000445,Critical Identity Service 0445,Supply Chain,IBM,MQ,Integration,9.3,Production,Hybrid,UK,Supply Chain Platform Team,Low,False,Internal,Strategic,Supported,Medium,Medium,Medium,110734.11,2021-11-07,2024-06-30,0.622,,ServiceNow
SYS0010755,SEC-COGNOS-10755,Application,BS000227,Operational Fulfilment Service 0227,Security,IBM,Cognos Analytics,Analytics,11.2,Production,Hybrid,LATAM,Security Platform Team,Medium,False,Confidential,Tolerate,Supported,Medium,Severe,Low,224701.09,2009-11-07,2024-04-27,0.867,,Excel Upload
SYS0010756,HR-FILENET-10756,Application,BS000267,Operational Workforce Service 0267,HR,IBM,FileNet,Content,5.5.8,Pre-Production,Hybrid,Global,HR Platform Team,Medium,False,Internal,Migrate,Unsupported,Medium,Medium,High,28969.59,2016-05-15,2025-10-23,0.09,,ServiceNow
SYS0010757,WEA-NSX-10757,Platform,BS000346,Core Compliance Service 0346,Wealth,VMware,NSX,Network,3.2,Test,Private Cloud,EU,Wealth Platform Team,Medium,False,Confidential,Invest,Extended Support,Medium,Medium,Critical,96789.69,2018-07-19,2024-05-09,0.222,,ServiceNow
SYS0010758,LEG-SQL-10758,Database,BS000304,Regulated Compliance Service 0304,Legal,Microsoft,SQL Server,Database,2016,Production,On-Prem,LATAM,Legal Platform Team,High,True,Confidential,Retire,Extended Support,Low,Medium,Low,97758.3,2017-01-07,2026-06-30,0.883,DUP000177,EA Repository
SYS0010759,DIG-KUBERNETES-10759,Platform,BS000162,Enterprise Trading Service 0162,Digital Channels,Open Source,Kubernetes,Container,1.29,Production,On-Prem,LATAM,Digital Channels Platform Team,Medium,False,Internal,Retire,Vendor Announced EOL,High,Severe,Medium,11233.0,2018-05-19,2023-05-08,0.908,,Excel Upload
SYS0010760,FIN-HANA-10760,Database,BS000268,Regulated Treasury Service 0268,Finance,SAP,HANA,Database,2.0 SPS07,Production,Private Cloud,US,Finance Platform Team,Medium,False,Internal,Migrate,Supported,High,Medium,Critical,345811.32,2010-10-17,2025-03-01,0.879,,BMC
SYS0010761,DAT-HANA-10761,Database,BS000215,Critical Trading Service 0215,Data & Analytics,SAP,HANA,Database,1.0,Production,On-Prem,LATAM,Data & Analytics Platform Team,Medium,False,Public,Migrate,Extended Support,Low,Medium,Low,88344.2,2022-02-07,2023-05-26,0.686,,Excel Upload
SYS0010762,CUS-VSPHERE-10762,Platform,BS000323,Digital Billing Service 0323,Customer Operations,VMware,vSphere,Virtualisation,7.0,Production,Hybrid,UK,Customer Operations Platform Team,High,False,Restricted,Strategic,Unsupported,Medium,Severe,Medium,178874.49,2011-05-28,2023-08-21,0.97,,Archer
SYS0010763,FIN-OPENSHIFT-10763,Platform,BS000271,Operational Pricing Service 0271,Finance,Red Hat,OpenShift,Container,4.10,Pre-Production,Hybrid,US,Finance Platform Team,Critical,False,Internal,Migrate,Supported,Medium,Low,Critical,518444.64,2008-04-11,2024-04-01,0.591,,ServiceNow
SYS0010764,RET-DB2-10764,Database,BS000381,Core Portal Service 0381,Retail Banking,IBM,Db2,Database,11.1,Production,Private Cloud,UK,Retail Banking Platform Team,Medium,False,Internal,Invest,Supported,High,Medium,Medium,221924.37,2016-10-03,2025-10-01,0.599,,Excel Upload
SYS0010765,COM-VSPHERE-10765,Platform,BS000581,Regulated Fulfilment Service 0581,Commercial Banking,VMware,vSphere,Virtualisation,7.0,Production,Hybrid,Global,Commercial Banking Platform Team,Medium,False,Internal,Tolerate,Supported,Medium,Severe,Critical,279915.36,2011-11-24,2025-10-30,0.877,DUP000256,ServiceNow
SYS0010766,FIN-DB2-10766,Database,BS000239,Regulated Reporting Service 0239,Finance,IBM,Db2,Database,12.1,Production,Public Cloud,US,Finance Platform Team,Critical,True,Restricted,Migrate,Supported,Critical,Medium,Low,126708.57,2019-11-16,2025-05-14,0.934,DUP000155,BMC
SYS0010767,DAT-FILENET-10767,Application,BS000042,Regional Risk Service 0042,Data & Analytics,IBM,FileNet,Content,5.2,Production,Private Cloud,EU,Data & Analytics Platform Team,Critical,False,Confidential,Tolerate,Extended Support,Medium,High,Low,1204554.87,2013-10-23,2023-02-26,0.743,,EA Repository
SYS0010768,INF-ORACLE-10768,Database,BS000590,Global Payments Service 0590,Infrastructure,Oracle,Oracle Database,Database,21c,Test,Hybrid,US,Infrastructure Platform Team,High,False,Confidential,Migrate,Vendor Announced EOL,High,Medium,Medium,121764.76,2016-02-16,2024-10-31,0.759,,ServiceNow
SYS0010769,SEC-MQ-10769,Middleware,BS000135,Regional Warehouse Service 0135,Security,IBM,MQ,Integration,9.2,Pre-Production,Hybrid,APAC,Security Platform Team,High,False,Confidential,Migrate,Supported,Low,Medium,Medium,86677.49,2011-06-01,2024-01-09,0.396,,ServiceNow
SYS0010770,LEG-DB2-10770,Database,BS000669,Regulated Risk Service 0669,Legal,IBM,Db2,Database,10.5,Pre-Production,Hybrid,LATAM,Legal Platform Team,Medium,True,Internal,Migrate,Vendor Announced EOL,High,High,High,166838.04,2014-07-09,2025-01-28,0.461,,BMC
SYS0010771,RET-POSTGRESQL-10771,Database,BS000381,Core Portal Service 0381,Retail Banking,Open Source,PostgreSQL,Database,12,Production,Private Cloud,EU,Retail Banking Platform Team,Medium,False,Confidential,Tolerate,Unsupported,Medium,Medium,High,23035.59,2020-06-24,2025-10-24,0.647,,BMC
SYS0010772,DAT-DB2-10772,Database,BS000377,Shared Trading Service 0377,Data & Analytics,IBM,Db2,Database,12.1,Production,On-Prem,APAC,Data & Analytics Platform Team,Medium,False,Internal,Strategic,Extended Support,Low,Low,Low,201732.9,2012-08-12,2025-08-13,0.75,,Archer
SYS0010773,MAN-ORACLE-10773,Database,BS000295,Core Compliance Service 0295,Manufacturing,Oracle,Oracle Database,Database,19c,Test,Private Cloud,US,Manufacturing Platform Team,High,False,Confidential,Migrate,Extended Support,Low,Medium,Low,103386.55,2018-02-06,2023-11-23,0.22,,Archer
SYS0010774,INF-VCENTER-10774,Platform,BS000513,Digital Identity Service 0513,Infrastructure,VMware,vCenter,Virtualisation,6.7,Production,Public Cloud,APAC,Infrastructure Platform Team,High,False,Confidential,Tolerate,Supported,Medium,Medium,Critical,176375.28,2013-08-22,2023-09-11,0.634,DUP000132,ServiceNow
SYS0010775,DAT-KUBERNETES-10775,Platform,BS000471,Shared Reporting Service 0471,Data & Analytics,Open Source,Kubernetes,Container,1.21,Production,Hybrid,US,Data & Analytics Platform Team,Medium,True,Confidential,Retire,Extended Support,High,Medium,High,134898.36,2011-07-08,2023-06-14,0.867,,Archer
SYS0010776,INS-WINDOWS-10776,Platform,BS000670,Regional Customer Service 0670,Insurance,Microsoft,Windows Server,Operating System,2022,Test,Public Cloud,UK,Insurance Platform Team,Medium,False,Internal,Retire,Supported,High,High,Medium,111897.55,2019-04-07,2024-12-13,0.923,,Excel Upload
SYS0010777,M&A-DB2-10777,Database,BS000012,Digital Trading Service 0012,M&A Office,IBM,Db2,Database,10.5,Production,Hybrid,EU,M&A Office Platform Team,High,False,Public,Retire,Vendor Announced EOL,High,Medium,Medium,171413.19,2019-08-17,2023-11-19,0.058,,ServiceNow
SYS0010778,FIN-KUBERNETES-10778,Platform,BS000139,Critical Settlement Service 0139,Finance,Open Source,Kubernetes,Container,1.27,Production,On-Prem,UK,Finance Platform Team,Medium,False,Internal,Tolerate,Supported,Medium,Medium,Critical,43228.62,2020-07-26,2026-03-23,0.401,,Archer
SYS0010779,M&A-CA-10779,Application,BS000200,Operational Workforce Service 0200,M&A Office,Broadcom,CA Identity Manager,Identity,14.5,Production,Private Cloud,US,M&A Office Platform Team,High,False,Internal,Retire,Vendor Announced EOL,High,High,Medium,24141.8,2013-08-28,2024-04-16,0.477,,ServiceNow
SYS0010780,CUS-VSPHERE-10780,Platform,BS000137,Customer Procurement Service 0137,Customer Operations,VMware,vSphere,Virtualisation,6.7,Production,Public Cloud,EU,Customer Operations Platform Team,High,False,Internal,Strategic,Unsupported,High,Medium,Critical,132287.95,2008-02-22,2025-09-09,0.936,,Excel Upload
SYS0010781,M&A-SQL-10781,Database,BS000683,Regulated Policy Service 0683,M&A Office,Microsoft,SQL Server,Database,2012,Development,Hybrid,Global,M&A Office Platform Team,Low,False,Restricted,Invest,Extended Support,High,Low,Medium,13960.68,2020-10-27,2023-12-26,0.634,,Excel Upload
SYS0010782,RIS-WINDOWS-10782,Platform,BS000053,Regulated Workforce Service 0053,Risk,Microsoft,Windows Server,Operating System,2022,Test,Private Cloud,UK,Risk Platform Team,Medium,True,Confidential,Retire,Supported,High,Medium,Medium,56905.0,2010-05-08,2025-06-16,0.354,,ServiceNow
SYS0010783,FIN-VSPHERE-10783,Platform,BS000088,Enterprise Ledger Service 0088,Finance,VMware,vSphere,Virtualisation,8.0,Production,On-Prem,EU,Finance Platform Team,Low,False,Public,Strategic,Extended Support,Medium,High,Critical,18869.82,2012-02-16,2025-08-16,0.35,,Archer
SYS0010784,LEG-VCENTER-10784,Platform,BS000319,Regulated Policy Service 0319,Legal,VMware,vCenter,Virtualisation,7.0,Production,Hybrid,LATAM,Legal Platform Team,Low,False,Internal,Migrate,Extended Support,Low,High,Medium,62841.64,2018-08-18,2026-06-26,0.24,,ServiceNow
SYS0010785,DIG-MQ-10785,Middleware,BS000191,Enterprise Payments Service 0191,Digital Channels,IBM,MQ,Integration,8.0,Production,On-Prem,EU,Digital Channels Platform Team,Medium,False,Public,Invest,Supported,Low,High,Medium,19480.94,2010-10-14,2025-12-11,0.789,,Excel Upload
